1000,0.946,0.161
2000,0.967,0.105
3000,0.977,0.076
4000,0.956,0.137
5000,0.984,0.059
6000,0.968,0.101
7000,0.980,0.066
8000,0.981,0.063
9000,0.978,0.074
10000,0.985,0.051
