1	2	
 1.0000e+00	 2.2457e-02	
 2.0000e+00	 2.2055e-02	
 3.0000e+00	 2.1666e-02	
 4.0000e+00	 2.1289e-02	
 5.0000e+00	 2.0924e-02	
 6.0000e+00	 2.0571e-02	
 7.0000e+00	 2.0228e-02	
 8.0000e+00	 1.9897e-02	
 9.0000e+00	 1.9575e-02	
 1.0000e+01	 1.9264e-02	
 1.1000e+01	 1.8962e-02	
 1.2000e+01	 1.8669e-02	
 1.3000e+01	 1.8385e-02	
 1.4000e+01	 1.8109e-02	
 1.5000e+01	 1.7842e-02	
 1.6000e+01	 1.7583e-02	
 1.7000e+01	 1.7331e-02	
 1.8000e+01	 1.7086e-02	
 1.9000e+01	 1.6849e-02	
 2.0000e+01	 1.6618e-02	
 2.1000e+01	 1.6394e-02	
 2.2000e+01	 1.6176e-02	
 2.3000e+01	 1.5964e-02	
 2.4000e+01	 1.5759e-02	
 2.5000e+01	 1.5559e-02	
 2.6000e+01	 1.5364e-02	
 2.7000e+01	 1.5175e-02	
 2.8000e+01	 1.4991e-02	
 2.9000e+01	 1.4812e-02	
 3.0000e+01	 1.4638e-02	
 3.1000e+01	 1.4469e-02	
 3.2000e+01	 1.4304e-02	
 3.3000e+01	 1.4143e-02	
 3.4000e+01	 1.3987e-02	
 3.5000e+01	 1.3835e-02	
 3.6000e+01	 1.3687e-02	
 3.7000e+01	 1.3542e-02	
 3.8000e+01	 1.3402e-02	
 3.9000e+01	 1.3264e-02	
 4.0000e+01	 1.3131e-02	
 4.1000e+01	 1.3001e-02	
 4.2000e+01	 1.2874e-02	
 4.3000e+01	 1.2750e-02	
 4.4000e+01	 1.2629e-02	
 4.5000e+01	 1.2511e-02	
 4.6000e+01	 1.2397e-02	
 4.7000e+01	 1.2285e-02	
 4.8000e+01	 1.2175e-02	
 4.9000e+01	 1.2069e-02	
 5.0000e+01	 1.1965e-02	
 5.1000e+01	 1.1863e-02	
 5.2000e+01	 1.1764e-02	
 5.3000e+01	 1.1667e-02	
 5.4000e+01	 1.1572e-02	
 5.5000e+01	 1.1480e-02	
 5.6000e+01	 1.1390e-02	
 5.7000e+01	 1.1302e-02	
 5.8000e+01	 1.1216e-02	
 5.9000e+01	 1.1132e-02	
 6.0000e+01	 1.1049e-02	
 6.1000e+01	 1.0969e-02	
 6.2000e+01	 1.0891e-02	
 6.3000e+01	 1.0814e-02	
 6.4000e+01	 1.0739e-02	
 6.5000e+01	 1.0665e-02	
 6.6000e+01	 1.0594e-02	
 6.7000e+01	 1.0523e-02	
 6.8000e+01	 1.0455e-02	
 6.9000e+01	 1.0388e-02	
 7.0000e+01	 1.0322e-02	
 7.1000e+01	 1.0258e-02	
 7.2000e+01	 1.0195e-02	
 7.3000e+01	 1.0133e-02	
 7.4000e+01	 1.0073e-02	
 7.5000e+01	 1.0014e-02	
 7.6000e+01	 9.9561e-03	
 7.7000e+01	 9.8995e-03	
 7.8000e+01	 9.8442e-03	
 7.9000e+01	 9.7899e-03	
 8.0000e+01	 9.7368e-03	
 8.1000e+01	 9.6847e-03	
 8.2000e+01	 9.6337e-03	
 8.3000e+01	 9.5838e-03	
 8.4000e+01	 9.5348e-03	
 8.5000e+01	 9.4868e-03	
 8.6000e+01	 9.4398e-03	
 8.7000e+01	 9.3937e-03	
 8.8000e+01	 9.3485e-03	
 8.9000e+01	 9.3042e-03	
 9.0000e+01	 9.2608e-03	
 9.1000e+01	 9.2182e-03	
 9.2000e+01	 9.1765e-03	
 9.3000e+01	 9.1355e-03	
 9.4000e+01	 9.0953e-03	
 9.5000e+01	 9.0559e-03	
 9.6000e+01	 9.0172e-03	
 9.7000e+01	 8.9793e-03	
 9.8000e+01	 8.9420e-03	
 9.9000e+01	 8.9055e-03	
 1.0000e+02	 8.8696e-03	
 1.0100e+02	 8.8344e-03	
 1.0200e+02	 8.7999e-03	
 1.0300e+02	 8.7659e-03	
 1.0400e+02	 8.7326e-03	
 1.0500e+02	 8.6999e-03	
 1.0600e+02	 8.6678e-03	
 1.0700e+02	 8.6362e-03	
 1.0800e+02	 8.6052e-03	
 1.0900e+02	 8.5748e-03	
 1.1000e+02	 8.5449e-03	
 1.1100e+02	 8.5155e-03	
 1.1200e+02	 8.4866e-03	
 1.1300e+02	 8.4583e-03	
 1.1400e+02	 8.4304e-03	
 1.1500e+02	 8.4030e-03	
 1.1600e+02	 8.3760e-03	
 1.1700e+02	 8.3495e-03	
 1.1800e+02	 8.3235e-03	
 1.1900e+02	 8.2979e-03	
 1.2000e+02	 8.2727e-03	
 1.2100e+02	 8.2479e-03	
 1.2200e+02	 8.2236e-03	
 1.2300e+02	 8.1996e-03	
 1.2400e+02	 8.1761e-03	
 1.2500e+02	 8.1529e-03	
 1.2600e+02	 8.1301e-03	
 1.2700e+02	 8.1076e-03	
 1.2800e+02	 8.0855e-03	
 1.2900e+02	 8.0638e-03	
 1.3000e+02	 8.0424e-03	
 1.3100e+02	 8.0214e-03	
 1.3200e+02	 8.0006e-03	
 1.3300e+02	 7.9802e-03	
 1.3400e+02	 7.9601e-03	
 1.3500e+02	 7.9403e-03	
 1.3600e+02	 7.9208e-03	
 1.3700e+02	 7.9016e-03	
 1.3800e+02	 7.8827e-03	
 1.3900e+02	 7.8641e-03	
 1.4000e+02	 7.8458e-03	
 1.4100e+02	 7.8277e-03	
 1.4200e+02	 7.8099e-03	
 1.4300e+02	 7.7923e-03	
 1.4400e+02	 7.7750e-03	
 1.4500e+02	 7.7580e-03	
 1.4600e+02	 7.7412e-03	
 1.4700e+02	 7.7246e-03	
 1.4800e+02	 7.7083e-03	
