epoch,acc,loss,val_acc,val_loss
0,0.41506,1.58299937691,0.509,1.35198063488
1,0.52964,1.30010723698,0.5636,1.21962327557
2,0.564,1.2152381728,0.5648,1.18340779419
3,0.58082,1.17318048218,0.6066,1.09992229576
4,0.59254,1.13935261513,0.6313,1.03021299458
5,0.60068,1.11339626247,0.6249,1.04276219349
6,0.61402,1.0877722261,0.6417,0.998835780144
7,0.61784,1.07148907938,0.6431,0.992300770569
8,0.62374,1.05974489594,0.6453,0.985330481815
9,0.62864,1.04464202278,0.6509,0.97226192627
10,0.63564,1.02964722836,0.6434,0.986140468407
11,0.63644,1.01778945763,0.6653,0.942015301132
12,0.64464,1.00442214409,0.6686,0.926413562584
13,0.6434,1.00175765104,0.6647,0.922023078156
14,0.64858,0.990450838432,0.6788,0.898247132111
15,0.65438,0.97861948555,0.6902,0.862494719601
16,0.65706,0.970104497185,0.6755,0.909422267628
17,0.65682,0.965182280483,0.6852,0.862632922745
18,0.6646,0.952187221394,0.6946,0.847100944519
19,0.66562,0.945212107105,0.6961,0.852915521717
20,0.66648,0.938445484734,0.7018,0.840455373478
21,0.67106,0.928630017128,0.7067,0.830514073277
22,0.67254,0.926861977005,0.7026,0.834483466434
23,0.67606,0.919029980602,0.7091,0.822810286331
24,0.67926,0.907513664169,0.7008,0.848453882885
25,0.6801,0.903376629009,0.7175,0.797329510117
26,0.6798,0.904798482399,0.7105,0.819743961525
27,0.68246,0.8962927355,0.7057,0.846231741047
28,0.68478,0.892791102772,0.7205,0.791398723221
29,0.68354,0.894065707607,0.7152,0.808947831202
30,0.69124,0.887182579727,0.7215,0.785581799793
31,0.6888,0.881093707123,0.7203,0.786096019459
32,0.69188,0.87318265028,0.7195,0.793433528805
33,0.69036,0.871860767021,0.7278,0.766635224628
34,0.69528,0.86727105835,0.7214,0.789754683113
35,0.695,0.86948449255,0.7328,0.753669618702
36,0.70034,0.856765149288,0.7338,0.770322134972
37,0.69702,0.862854253845,0.7328,0.754008187485
38,0.69858,0.85309997921,0.7354,0.743599739456
39,0.69784,0.85551681509,0.7216,0.790050224304
40,0.70278,0.848932157135,0.7299,0.770989700222
41,0.70276,0.847423739223,0.7311,0.766766682148
42,0.7017,0.847010083027,0.7363,0.74582106905
43,0.70292,0.849345509052,0.7392,0.74623622036
44,0.7045,0.84242076479,0.7402,0.741383214378
45,0.70422,0.841211546574,0.729,0.759995274448
46,0.70568,0.833594598618,0.7444,0.726794831991
47,0.70842,0.836332465687,0.7358,0.763903751659
48,0.70598,0.831831977901,0.7507,0.72119803257
49,0.70982,0.830835150299,0.743,0.737786025429
50,0.71096,0.822298950481,0.7356,0.765835902786
51,0.71146,0.826783341484,0.7449,0.726038035774
52,0.71082,0.824975793304,0.7398,0.745483664989
53,0.71228,0.820079151497,0.7422,0.729788755989
54,0.7111,0.823888862209,0.7382,0.734772560787
55,0.71272,0.818817182198,0.7514,0.714522617531
56,0.71222,0.820063399429,0.7422,0.736363021946
57,0.7157,0.815625798321,0.7405,0.730299419832
58,0.7148,0.813839141922,0.7428,0.726495254183
59,0.716,0.811313336601,0.7239,0.772201490593
60,0.7159,0.810391406307,0.7447,0.731968352509
61,0.71594,0.81127400362,0.7325,0.754143206501
62,0.71888,0.803462182217,0.7504,0.708100660324
63,0.71528,0.810020350494,0.7377,0.742117425728
64,0.71768,0.80352519516,0.7643,0.685122979164
65,0.7195,0.802372465305,0.7527,0.717375586748
66,0.71924,0.803854420872,0.7526,0.70311976366
67,0.7219,0.797183452015,0.7519,0.707752292585
68,0.72064,0.799508343983,0.7552,0.69092671175
69,0.71922,0.797684387178,0.7639,0.670800343418
70,0.72128,0.798308971996,0.7594,0.682654719782
71,0.72142,0.79745374548,0.7454,0.726228376198
72,0.72442,0.790588006668,0.7542,0.699286713696
73,0.72304,0.793121554451,0.7484,0.714030581141
74,0.72444,0.786899445648,0.7538,0.701408449316
75,0.72314,0.791558877735,0.7568,0.696694670916
76,0.72438,0.787607336311,0.7394,0.737118561172
77,0.72522,0.785163914795,0.7587,0.69221225791
78,0.72268,0.793720677357,0.7621,0.679523456192
79,0.72668,0.783206484661,0.7462,0.723231602955
80,0.7273,0.780955227652,0.7632,0.676854800081
81,0.72802,0.781063802052,0.7533,0.70014925499
82,0.728,0.781584839802,0.771,0.662186750269
83,0.72588,0.783622111263,0.7643,0.677648848248
84,0.72778,0.777800962524,0.7574,0.678837153435
85,0.73172,0.772874583397,0.761,0.677989265442
86,0.72782,0.778671968212,0.7662,0.671016719437
87,0.73088,0.77363542181,0.765,0.675731657553
88,0.73022,0.769919168262,0.7565,0.689306991577
89,0.733,0.772341369343,0.7424,0.7271267066
90,0.7301,0.771183916187,0.7664,0.671404640007
91,0.7304,0.772085205193,0.7672,0.673812035704
92,0.7303,0.773932949505,0.7627,0.672370205498
93,0.73304,0.768127701244,0.7612,0.679166922331
94,0.73114,0.771762958679,0.7648,0.68939396944
95,0.73062,0.77270301897,0.7618,0.679751871204
96,0.73136,0.761912591763,0.7624,0.682249483776
97,0.73206,0.766674415817,0.7571,0.691491167927
98,0.7326,0.764261010189,0.7481,0.717034428883
99,0.7341,0.762578102722,0.7648,0.675287854099
