1000,0.389,2.198
2000,0.615,1.110
3000,0.664,0.984
4000,0.684,0.916
5000,0.702,0.871
6000,0.716,0.832
7000,0.722,0.812
8000,0.730,0.782
9000,0.734,0.774
10000,0.741,0.747
11000,0.747,0.736
12000,0.753,0.717
13000,0.757,0.712
14000,0.758,0.705
15000,0.762,0.696
16000,0.766,0.675
17000,0.769,0.673
18000,0.773,0.659
19000,0.770,0.663
20000,0.775,0.653
21000,0.774,0.650
22000,0.778,0.647
23000,0.781,0.644
24000,0.784,0.628
25000,0.786,0.623
26000,0.783,0.619
27000,0.785,0.617
28000,0.788,0.621
29000,0.788,0.613
30000,0.791,0.605
31000,0.795,0.599
32000,0.796,0.591
33000,0.794,0.598
34000,0.794,0.591
35000,0.797,0.583
36000,0.801,0.575
37000,0.797,0.586
38000,0.803,0.571
39000,0.800,0.580
40000,0.801,0.574
41000,0.805,0.569
42000,0.806,0.565
43000,0.804,0.565
44000,0.806,0.560
45000,0.809,0.552
46000,0.810,0.549
47000,0.806,0.556
48000,0.812,0.545
49000,0.813,0.541
50000,0.811,0.544
