1000,763.375,0.723
1000,759.781,0.727
1000,0.766,0.711
2000,0.811,0.573
3000,0.823,0.528
4000,0.832,0.504
5000,0.838,0.491
6000,0.843,0.469
7000,0.851,0.444
8000,0.845,0.457
9000,0.854,0.434
10000,0.861,0.405
11000,0.859,0.418
12000,0.862,0.407
13000,0.866,0.394
14000,0.866,0.399
15000,0.874,0.378
16000,0.874,0.374
17000,0.872,0.374
18000,0.870,0.374
19000,0.877,0.366
20000,0.880,0.357
21000,0.880,0.361
22000,0.884,0.343
23000,0.881,0.349
24000,0.884,0.348
25000,0.885,0.342
26000,0.887,0.338
27000,0.887,0.333
28000,0.883,0.340
29000,0.889,0.323
30000,0.890,0.327
31000,0.890,0.322
32000,0.892,0.318
33000,0.893,0.317
34000,0.894,0.317
35000,0.896,0.305
36000,0.894,0.313
37000,0.895,0.306
38000,0.896,0.305
39000,0.902,0.297
40000,0.896,0.309
41000,0.899,0.296
42000,0.901,0.298
43000,0.900,0.290
44000,0.900,0.295
45000,0.905,0.282
46000,0.904,0.288
47000,0.900,0.293
48000,0.904,0.289
49000,0.907,0.278
50000,0.904,0.289
51000,0.903,0.283
52000,0.907,0.276
53000,0.906,0.277
54000,0.907,0.276
55000,0.903,0.285
56000,0.909,0.273
57000,0.909,0.263
58000,0.911,0.267
59000,0.909,0.268
60000,0.911,0.267
61000,0.915,0.250
62000,0.909,0.270
63000,0.913,0.259
64000,0.911,0.263
65000,0.914,0.255
66000,0.912,0.259
67000,0.912,0.260
68000,0.914,0.259
69000,0.913,0.253
70000,0.913,0.256
71000,0.915,0.248
72000,0.913,0.253
73000,0.918,0.251
74000,0.917,0.248
75000,0.917,0.249
76000,0.917,0.244
77000,0.919,0.245
78000,0.919,0.243
79000,0.916,0.246
80000,0.918,0.245
81000,0.918,0.242
82000,0.922,0.228
83000,0.917,0.244
84000,0.919,0.238
85000,0.921,0.240
86000,0.916,0.247
87000,0.920,0.238
88000,0.921,0.240
89000,0.919,0.238
90000,0.921,0.234
91000,0.923,0.230
92000,0.921,0.237
93000,0.919,0.236
94000,0.922,0.233
95000,0.923,0.232
96000,0.922,0.232
97000,0.922,0.230
98000,0.921,0.236
99000,0.924,0.224
100000,0.926,0.220
