1000,0.631,1.039
2000,0.656,0.956
3000,0.675,0.907
4000,0.686,0.876
5000,0.690,0.862
6000,0.706,0.830
7000,0.712,0.811
8000,0.721,0.781
9000,0.724,0.775
10000,0.729,0.764
11000,0.739,0.728
12000,0.739,0.729
13000,0.748,0.709
14000,0.754,0.693
15000,0.751,0.696
16000,0.759,0.672
17000,0.759,0.676
18000,0.765,0.660
19000,0.771,0.647
20000,0.772,0.641
21000,0.776,0.626
22000,0.776,0.624
23000,0.781,0.616
24000,0.780,0.614
25000,0.786,0.603
26000,0.783,0.604
27000,0.793,0.588
28000,0.791,0.583
29000,0.788,0.589
30000,0.797,0.567
31000,0.798,0.566
32000,0.796,0.566
33000,0.798,0.562
34000,0.804,0.546
35000,0.804,0.552
36000,0.804,0.550
37000,0.802,0.555
38000,0.809,0.537
39000,0.811,0.531
40000,0.809,0.530
41000,0.816,0.520
42000,0.808,0.533
43000,0.817,0.516
44000,0.814,0.515
45000,0.816,0.512
46000,0.819,0.506
47000,0.822,0.498
48000,0.818,0.505
49000,0.822,0.494
50000,0.822,0.494
51000,0.825,0.489
52000,0.825,0.487
53000,0.823,0.489
54000,0.829,0.482
55000,0.826,0.486
56000,0.830,0.479
57000,0.828,0.478
58000,0.831,0.473
59000,0.830,0.475
60000,0.830,0.470
61000,0.834,0.465
62000,0.831,0.469
63000,0.833,0.467
64000,0.831,0.469
65000,0.836,0.459
66000,0.835,0.454
67000,0.834,0.461
68000,0.836,0.454
69000,0.835,0.458
70000,0.836,0.456
71000,0.837,0.451
72000,0.838,0.450
73000,0.839,0.453
74000,0.840,0.446
75000,0.834,0.457
76000,0.838,0.443
77000,0.841,0.447
78000,0.845,0.435
79000,0.841,0.434
80000,0.845,0.430
81000,0.845,0.434
82000,0.844,0.432
83000,0.847,0.433
84000,0.846,0.425
85000,0.846,0.428
86000,0.847,0.422
87000,0.847,0.426
88000,0.849,0.417
89000,0.851,0.413
90000,0.850,0.424
91000,0.850,0.417
92000,0.848,0.421
93000,0.850,0.420
94000,0.849,0.415
95000,0.850,0.413
96000,0.851,0.415
97000,0.850,0.412
98000,0.853,0.406
99000,0.855,0.403
100000,0.854,0.406
