1000,0.566,1.259
2000,0.654,1.003
3000,0.679,0.930
4000,0.700,0.873
5000,0.712,0.847
6000,0.723,0.811
7000,0.733,0.787
8000,0.741,0.755
9000,0.746,0.742
10000,0.755,0.718
11000,0.756,0.715
12000,0.761,0.704
13000,0.769,0.679
14000,0.772,0.662
15000,0.775,0.648
16000,0.782,0.642
17000,0.784,0.635
18000,0.789,0.617
19000,0.793,0.606
20000,0.797,0.594
21000,0.834,0.475
22000,0.843,0.455
23000,0.847,0.443
24000,0.850,0.434
25000,0.851,0.427
