1000,0.759,0.738
2000,0.789,0.624
3000,0.802,0.581
4000,0.817,0.546
5000,0.826,0.509
6000,0.831,0.487
7000,0.841,0.467
8000,0.853,0.440
9000,0.856,0.414
10000,0.865,0.391
11000,0.872,0.369
12000,0.877,0.356
13000,0.886,0.335
14000,0.887,0.322
15000,0.885,0.329
16000,0.894,0.301
17000,0.899,0.286
18000,0.898,0.297
19000,0.893,0.308
20000,0.911,0.254
21000,0.911,0.255
22000,0.912,0.250
23000,0.911,0.258
24000,0.917,0.234
25000,0.924,0.219
26000,0.886,0.329
27000,0.922,0.224
28000,0.922,0.226
29000,0.913,0.252
30000,0.914,0.246
31000,0.931,0.195
