 1.4900e+02	 6.7090e-04	
 1.5000e+02	 6.7090e-04	
 1.5100e+02	 5.9187e-04	
 1.5200e+02	 5.9187e-04	
 1.5300e+02	 4.8675e-04	
 1.5400e+02	 4.8675e-04	
 1.5500e+02	 3.8988e-04	
 1.5600e+02	 3.8988e-04	
 1.5700e+02	 3.2107e-04	
 1.5800e+02	 3.2107e-04	
 1.5900e+02	 2.6167e-04	
 1.6000e+02	 2.6167e-04	
 1.6100e+02	 2.1488e-04	
 1.6200e+02	 2.1488e-04	
 1.6300e+02	 1.7436e-04	
 1.6400e+02	 1.7436e-04	
 1.6500e+02	 1.4396e-04	
 1.6600e+02	 1.4396e-04	
 1.6700e+02	 1.1875e-04	
 1.6800e+02	 1.1875e-04	
 1.6900e+02	 9.8633e-05	
 1.7000e+02	 9.8633e-05	
 1.7100e+02	 8.0561e-05	
 1.7200e+02	 8.0561e-05	
 1.7300e+02	 6.5622e-05	
 1.7400e+02	 6.5622e-05	
 1.7500e+02	 5.3187e-05	
 1.7600e+02	 5.3187e-05	
 1.7700e+02	 4.3272e-05	
 1.7800e+02	 4.3272e-05	
 1.7900e+02	 3.5163e-05	
 1.8000e+02	 3.5163e-05	
 1.8100e+02	 2.8476e-05	
 1.8200e+02	 2.8476e-05	
 1.8300e+02	 2.2971e-05	
 1.8400e+02	 2.2971e-05	
 1.8500e+02	 1.8561e-05	
 1.8600e+02	 1.8561e-05	
 1.8700e+02	 1.4938e-05	
 1.8800e+02	 1.4938e-05	
 1.8900e+02	 1.2116e-05	
 1.9000e+02	 1.2116e-05	
 1.9100e+02	 9.8081e-06	
 1.9200e+02	 9.8081e-06	
 1.9300e+02	 7.8737e-06	
 1.9400e+02	 7.8737e-06	
 1.9500e+02	 6.2387e-06	
 1.9600e+02	 6.2387e-06	
 1.9700e+02	 5.1033e-06	
 1.9800e+02	 5.1033e-06	
 1.9900e+02	 4.0732e-06	
 2.0000e+02	 4.0732e-06	
