1000,0.428,1.576
2000,0.595,1.137
3000,0.644,1.006
4000,0.668,0.931
5000,0.691,0.875
6000,0.707,0.832
7000,0.720,0.796
8000,0.727,0.778
9000,0.738,0.753
10000,0.746,0.734
11000,0.751,0.721
12000,0.756,0.704
13000,0.755,0.698
14000,0.760,0.691
15000,0.769,0.666
16000,0.771,0.656
17000,0.777,0.644
18000,0.779,0.638
19000,0.781,0.630
20000,0.784,0.616
21000,0.786,0.612
22000,0.790,0.604
23000,0.793,0.592
24000,0.792,0.593
25000,0.795,0.583
26000,0.797,0.577
27000,0.800,0.567
28000,0.805,0.565
29000,0.807,0.560
30000,0.811,0.548
31000,0.804,0.556
32000,0.809,0.548
33000,0.811,0.543
34000,0.810,0.543
35000,0.815,0.534
36000,0.816,0.529
37000,0.815,0.529
38000,0.816,0.525
39000,0.819,0.517
40000,0.822,0.516
41000,0.818,0.516
42000,0.820,0.510
43000,0.821,0.509
44000,0.825,0.500
45000,0.826,0.499
46000,0.824,0.504
47000,0.821,0.506
48000,0.826,0.497
49000,0.826,0.495
50000,0.827,0.490
