1	2	
 1.0000e+00	 2.2457e-02	
 2.0000e+00	 1.2444e-02	
 3.0000e+00	 8.1071e-03	
 4.0000e+00	 7.4104e-03	
 5.0000e+00	 8.1490e-03	
 6.0000e+00	 8.9806e-03	
 7.0000e+00	 9.3657e-03	
 8.0000e+00	 9.1884e-03	
 9.0000e+00	 8.5118e-03	
 1.0000e+01	 7.4740e-03	
 1.1000e+01	 6.2505e-03	
 1.2000e+01	 5.0363e-03	
 1.3000e+01	 4.0225e-03	
 1.4000e+01	 3.3566e-03	
 1.5000e+01	 3.0902e-03	
 1.6000e+01	 3.1411e-03	
 1.7000e+01	 3.3135e-03	
 1.8000e+01	 3.3895e-03	
 1.9000e+01	 3.2380e-03	
 2.0000e+01	 2.8633e-03	
 2.1000e+01	 2.3733e-03	
 2.2000e+01	 1.9062e-03	
 2.3000e+01	 1.5667e-03	
 2.4000e+01	 1.3953e-03	
 2.5000e+01	 1.3722e-03	
 2.6000e+01	 1.4410e-03	
 2.7000e+01	 1.5376e-03	
 2.8000e+01	 1.6116e-03	
 2.9000e+01	 1.6363e-03	
 3.0000e+01	 1.6093e-03	
 3.1000e+01	 1.5471e-03	
 3.2000e+01	 1.4756e-03	
 3.3000e+01	 1.4206e-03	
 3.4000e+01	 1.3993e-03	
 3.5000e+01	 1.4151e-03	
 3.6000e+01	 1.4576e-03	
 3.7000e+01	 1.5074e-03	
 3.8000e+01	 1.5439e-03	
 3.9000e+01	 1.5533e-03	
 4.0000e+01	 1.5323e-03	
 4.1000e+01	 1.4888e-03	
 4.2000e+01	 1.4368e-03	
 4.3000e+01	 1.3902e-03	
 4.4000e+01	 1.3584e-03	
 4.5000e+01	 1.3430e-03	
 4.6000e+01	 1.3393e-03	
 4.7000e+01	 1.3392e-03	
 4.8000e+01	 1.3348e-03	
 4.9000e+01	 1.3222e-03	
 5.0000e+01	 1.3019e-03	
 5.1000e+01	 1.2785e-03	
 5.2000e+01	 1.2581e-03	
 5.3000e+01	 1.2458e-03	
 5.4000e+01	 1.2432e-03	
 5.5000e+01	 1.2481e-03	
 5.6000e+01	 1.2557e-03	
 5.7000e+01	 1.2612e-03	
 5.8000e+01	 1.2618e-03	
 5.9000e+01	 1.2577e-03	
 6.0000e+01	 1.2516e-03	
 6.1000e+01	 1.2470e-03	
 6.2000e+01	 1.2458e-03	
 6.3000e+01	 1.2480e-03	
 6.4000e+01	 1.2518e-03	
 6.5000e+01	 1.2547e-03	
 6.6000e+01	 1.2550e-03	
 6.7000e+01	 1.2526e-03	
 6.8000e+01	 1.2485e-03	
 6.9000e+01	 1.2443e-03	
 7.0000e+01	 1.2415e-03	
 7.1000e+01	 1.2404e-03	
 7.2000e+01	 1.2404e-03	
 7.3000e+01	 1.2405e-03	
 7.4000e+01	 1.2398e-03	
 7.5000e+01	 1.2381e-03	
 7.6000e+01	 1.2358e-03	
 7.7000e+01	 1.2336e-03	
 7.8000e+01	 1.2323e-03	
 7.9000e+01	 1.2320e-03	
 8.0000e+01	 1.2324e-03	
 8.1000e+01	 1.2328e-03	
 8.2000e+01	 1.2329e-03	
 8.3000e+01	 1.2325e-03	
 8.4000e+01	 1.2318e-03	
 8.5000e+01	 1.2312e-03	
 8.6000e+01	 1.2309e-03	
 8.7000e+01	 1.2310e-03	
 8.8000e+01	 1.2313e-03	
 8.9000e+01	 1.2315e-03	
 9.0000e+01	 1.2314e-03	
 9.1000e+01	 1.2310e-03	
 9.2000e+01	 1.2305e-03	
 9.3000e+01	 1.2301e-03	
 9.4000e+01	 1.2299e-03	
 9.5000e+01	 1.2298e-03	
 9.6000e+01	 1.2297e-03	
 9.7000e+01	 1.2296e-03	
 9.8000e+01	 1.2293e-03	
 9.9000e+01	 1.2290e-03	
 1.0000e+02	 1.2287e-03	
 1.0100e+02	 1.2285e-03	
 1.0200e+02	 1.2284e-03	
 1.0300e+02	 1.2284e-03	
 1.0400e+02	 1.2284e-03	
 1.0500e+02	 1.2283e-03	
 1.0600e+02	 1.2282e-03	
 1.0700e+02	 1.2281e-03	
 1.0800e+02	 1.2280e-03	
 1.0900e+02	 1.2279e-03	
 1.1000e+02	 1.2279e-03	
 1.1100e+02	 1.2279e-03	
 1.1200e+02	 1.2278e-03	
 1.1300e+02	 1.2277e-03	
 1.1400e+02	 1.2276e-03	
 1.1500e+02	 1.2276e-03	
 1.1600e+02	 1.2275e-03	
 1.1700e+02	 1.2274e-03	
 1.1800e+02	 1.2274e-03	
 1.1900e+02	 1.2274e-03	
 1.2000e+02	 1.2273e-03	
 1.2100e+02	 1.2272e-03	
 1.2200e+02	 1.2272e-03	
 1.2300e+02	 1.2271e-03	
 1.2400e+02	 1.2271e-03	
 1.2500e+02	 1.2270e-03	
 1.2600e+02	 1.2270e-03	
 1.2700e+02	 1.2270e-03	
 1.2800e+02	 1.2269e-03	
 1.2900e+02	 1.2269e-03	
 1.3000e+02	 1.2269e-03	
 1.3100e+02	 1.2268e-03	
 1.3200e+02	 1.2268e-03	
 1.3300e+02	 1.2268e-03	
 1.3400e+02	 1.2268e-03	
 1.3500e+02	 1.2267e-03	
 1.3600e+02	 1.2267e-03	
 1.3700e+02	 1.2267e-03	
 1.3800e+02	 1.2267e-03	
 1.3900e+02	 1.2266e-03	
 1.4000e+02	 1.2266e-03	
 1.4100e+02	 1.2266e-03	
 1.4200e+02	 1.2266e-03	
 1.4300e+02	 1.2266e-03	
 1.4400e+02	 1.2265e-03	
 1.4500e+02	 1.2265e-03	
 1.4600e+02	 1.2265e-03	
 1.4700e+02	 1.2265e-03	
 1.4800e+02	 1.2265e-03	
