1000,0.571,1.274
2000,0.671,0.998
3000,0.689,0.940
4000,0.708,0.883
5000,0.713,0.865
6000,0.720,0.846
7000,0.728,0.824
8000,0.731,0.822
9000,0.733,0.808
10000,0.736,0.792
11000,0.744,0.780
12000,0.745,0.780
13000,0.750,0.763
14000,0.757,0.743
15000,0.750,0.760
16000,0.755,0.747
17000,0.760,0.733
18000,0.758,0.727
19000,0.762,0.722
20000,0.763,0.720
21000,0.768,0.710
22000,0.763,0.714
23000,0.767,0.707
24000,0.772,0.698
25000,0.769,0.686
26000,0.768,0.711
27000,0.774,0.685
28000,0.768,0.703
29000,0.777,0.677
30000,0.776,0.689
31000,0.782,0.668
32000,0.781,0.673
33000,0.778,0.682
34000,0.782,0.664
35000,0.783,0.660
36000,0.784,0.653
37000,0.789,0.641
38000,0.786,0.659
39000,0.782,0.663
40000,0.786,0.664
41000,0.791,0.639
42000,0.788,0.650
43000,0.789,0.645
44000,0.791,0.637
45000,0.793,0.637
46000,0.797,0.624
47000,0.793,0.636
48000,0.793,0.636
49000,0.793,0.627
50000,0.794,0.631
