1000,0.226,2.097
2000,0.352,1.728
3000,0.400,1.614
4000,0.431,1.542
5000,0.454,1.483
6000,0.473,1.434
7000,0.489,1.394
8000,0.508,1.351
9000,0.521,1.328
10000,0.536,1.283
11000,0.543,1.260
12000,0.551,1.245
13000,0.562,1.221
1000,0.220,2.082
2000,0.393,1.667
3000,0.452,1.519
4000,0.490,1.415
5000,0.515,1.346
6000,0.533,1.296
7000,0.549,1.256
8000,0.566,1.218
9000,0.575,1.193
1000,0.577,1.183
2000,0.591,1.149
3000,0.595,1.130
4000,0.608,1.108
5000,0.608,1.100
6000,0.613,1.093
7000,0.613,1.083
1000,0.252,1.997
2000,0.420,1.584
3000,0.463,1.472
4000,0.504,1.381
5000,0.531,1.307
6000,0.548,1.264
7000,0.559,1.233
8000,0.571,1.194
9000,0.582,1.176
10000,0.591,1.144
1000,0.221,2.082
2000,0.402,1.638
3000,0.479,1.450
4000,0.514,1.359
5000,0.533,1.306
6000,0.554,1.251
7000,0.566,1.207
8000,0.581,1.178
9000,0.594,1.146
10000,0.599,1.129
11000,0.608,1.102
12000,0.617,1.083
13000,0.623,1.063
14000,0.631,1.039
15000,0.633,1.035
16000,0.641,1.018
1000,0.244,2.053
2000,0.433,1.564
3000,0.490,1.412
4000,0.529,1.317
5000,0.551,1.251
6000,0.572,1.195
7000,0.588,1.159
8000,0.605,1.114
9000,0.616,1.081
10000,0.626,1.057
11000,0.635,1.033
12000,0.643,1.005
13000,0.653,0.988
14000,0.660,0.968
15000,0.663,0.955
16000,0.670,0.942
17000,0.674,0.923
18000,0.678,0.914
19000,0.682,0.906
20000,0.685,0.897
21000,0.689,0.880
22000,0.693,0.872
23000,0.697,0.862
24000,0.701,0.858
25000,0.704,0.844
26000,0.701,0.847
27000,0.709,0.835
28000,0.710,0.825
29000,0.710,0.822
30000,0.714,0.811
31000,0.716,0.808
32000,0.717,0.800
33000,0.722,0.794
34000,0.723,0.794
35000,0.728,0.785
1000,0.670,0.941
2000,0.683,0.895
3000,0.700,0.851
4000,0.709,0.828
5000,0.716,0.806
6000,0.726,0.786
7000,0.726,0.776
8000,0.737,0.748
9000,0.739,0.744
10000,0.748,0.726
11000,0.752,0.714
12000,0.754,0.699
13000,0.756,0.697
14000,0.758,0.688
15000,0.760,0.687
16000,0.763,0.673
17000,0.764,0.670
18000,0.769,0.659
19000,0.770,0.655
20000,0.775,0.647
21000,0.774,0.646
22000,0.775,0.644
23000,0.777,0.637
24000,0.779,0.630
25000,0.779,0.626
26000,0.779,0.626
27000,0.785,0.615
28000,0.783,0.615
29000,0.784,0.621
30000,0.785,0.606
31000,0.791,0.602
32000,0.791,0.595
33000,0.804,0.553
34000,0.808,0.553
35000,0.813,0.537
36000,0.811,0.538
37000,0.810,0.544
38000,0.811,0.537
39000,0.811,0.534
40000,0.813,0.535
41000,0.816,0.530
42000,0.814,0.530
43000,0.819,0.522
44000,0.814,0.524
45000,0.815,0.531
46000,0.815,0.529
47000,0.816,0.530
48000,0.815,0.528
49000,0.813,0.531
50000,0.816,0.525
51000,0.818,0.522
52000,0.818,0.525
53000,0.815,0.522
54000,0.820,0.517
55000,0.818,0.521
56000,0.814,0.525
57000,0.816,0.522
58000,0.817,0.521
59000,0.816,0.524
60000,0.818,0.518
61000,0.818,0.524
62000,0.818,0.520
63000,0.818,0.518
64000,0.819,0.519
65000,0.819,0.516
66000,0.818,0.521
67000,0.819,0.521
68000,0.817,0.521
69000,0.819,0.515
70000,0.819,0.515
71000,0.817,0.518
72000,0.820,0.515
73000,0.821,0.515
74000,0.817,0.520
75000,0.818,0.517
1000,0.369,1.714
2000,0.533,1.314
3000,0.575,1.186
4000,0.606,1.114
5000,0.622,1.062
6000,0.634,1.028
7000,0.650,0.989
8000,0.657,0.970
9000,0.665,0.951
10000,0.671,0.940
11000,0.679,0.913
12000,0.681,0.908
13000,0.689,0.893
14000,0.693,0.884
15000,0.696,0.867
16000,0.697,0.867
17000,0.697,0.858
18000,0.700,0.853
19000,0.706,0.842
20000,0.706,0.831
