1000,0.616,1.191
2000,0.663,0.976
3000,0.673,0.949
4000,0.689,0.903
5000,0.695,0.888
6000,0.713,0.831
7000,0.727,0.796
8000,0.730,0.787
9000,0.741,0.761
10000,0.744,0.747
11000,0.748,0.734
12000,0.752,0.722
13000,0.755,0.711
14000,0.761,0.698
15000,0.761,0.694
16000,0.763,0.692
17000,0.767,0.677
18000,0.771,0.669
19000,0.775,0.658
20000,0.776,0.647
21000,0.776,0.647
22000,0.780,0.641
23000,0.781,0.638
24000,0.781,0.633
25000,0.768,0.669
26000,0.782,0.634
27000,0.785,0.615
28000,0.789,0.611
29000,0.781,0.630
30000,0.788,0.608
31000,0.789,0.606
32000,0.787,0.615
33000,0.796,0.587
34000,0.797,0.590
35000,0.793,0.603
36000,0.796,0.587
37000,0.801,0.573
38000,0.800,0.579
39000,0.806,0.567
40000,0.803,0.571
41000,0.800,0.570
42000,0.799,0.578
43000,0.808,0.560
44000,0.801,0.573
45000,0.807,0.554
46000,0.808,0.554
47000,0.802,0.575
48000,0.811,0.552
49000,0.807,0.554
50000,0.811,0.545
