1000,0.834,0.587
1000,0.834,0.587
2000,0.891,0.302
3000,0.903,0.263
4000,0.914,0.235
5000,0.920,0.222
6000,0.926,0.207
7000,0.930,0.196
8000,0.933,0.189
9000,0.932,0.185
10000,0.935,0.180
11000,0.939,0.170
12000,0.939,0.167
13000,0.941,0.166
14000,0.943,0.159
15000,0.946,0.150
16000,0.946,0.153
17000,0.947,0.147
18000,0.946,0.146
19000,0.947,0.146
20000,0.950,0.138
21000,0.951,0.137
22000,0.952,0.136
23000,0.952,0.134
24000,0.953,0.127
25000,0.956,0.123
26000,0.952,0.130
27000,0.956,0.125
28000,0.956,0.123
29000,0.957,0.121
30000,0.959,0.115
31000,0.958,0.116
32000,0.959,0.115
33000,0.959,0.118
34000,0.959,0.114
35000,0.961,0.109
36000,0.958,0.118
37000,0.961,0.104
38000,0.961,0.111
39000,0.962,0.111
40000,0.961,0.109
41000,0.963,0.104
42000,0.964,0.100
43000,0.962,0.105
44000,0.962,0.104
45000,0.963,0.104
46000,0.965,0.100
47000,0.965,0.100
48000,0.964,0.101
49000,0.965,0.097
50000,0.964,0.098
51000,0.965,0.097
52000,0.965,0.099
53000,0.964,0.101
54000,0.967,0.093
55000,0.965,0.100
56000,0.969,0.089
57000,0.966,0.094
58000,0.966,0.094
59000,0.966,0.094
60000,0.969,0.087
61000,0.968,0.091
62000,0.968,0.089
63000,0.968,0.087
64000,0.968,0.089
65000,0.966,0.096
66000,0.969,0.084
67000,0.969,0.087
68000,0.970,0.086
69000,0.967,0.091
70000,0.970,0.084
71000,0.971,0.078
72000,0.968,0.089
73000,0.970,0.083
74000,0.971,0.084
75000,0.971,0.087
76000,0.971,0.083
77000,0.972,0.079
78000,0.971,0.082
79000,0.969,0.086
80000,0.971,0.079
81000,0.971,0.081
82000,0.971,0.079
83000,0.974,0.075
84000,0.969,0.088
85000,0.973,0.075
86000,0.969,0.087
87000,0.973,0.076
88000,0.973,0.078
89000,0.972,0.078
90000,0.973,0.075
91000,0.973,0.074
92000,0.972,0.075
93000,0.972,0.079
94000,0.975,0.072
95000,0.973,0.077
96000,0.975,0.072
97000,0.974,0.075
98000,0.974,0.073
99000,0.973,0.075
100000,0.972,0.079
