1000,0.974,0.082
2000,0.986,0.044
3000,0.977,0.070
4000,0.989,0.035
5000,0.987,0.043
6000,0.983,0.054
7000,0.987,0.043
8000,0.988,0.038
9000,0.989,0.034
10000,0.991,0.031
11000,0.981,0.058
12000,0.993,0.024
13000,0.990,0.032
14000,0.990,0.030
15000,0.989,0.036
16000,0.993,0.025
17000,0.989,0.036
18000,0.993,0.024
19000,0.993,0.024
20000,0.993,0.022
21000,0.993,0.024
22000,0.994,0.022
23000,0.990,0.032
24000,0.993,0.024
25000,0.994,0.021
26000,0.993,0.024
27000,0.993,0.024
28000,0.990,0.030
29000,0.995,0.019
30000,0.993,0.023
31000,0.994,0.019
32000,0.992,0.026
33000,0.987,0.042
34000,0.996,0.016
35000,0.995,0.017
36000,0.995,0.018
37000,0.995,0.017
38000,0.994,0.021
39000,0.996,0.014
40000,0.995,0.017
41000,0.996,0.014
42000,0.994,0.019
43000,0.995,0.017
44000,0.995,0.016
45000,0.994,0.017
46000,0.996,0.016
47000,0.996,0.014
48000,0.996,0.014
49000,0.996,0.015
50000,0.995,0.018
