1000,0.719,0.883
2000,0.751,0.735
3000,0.774,0.666
4000,0.788,0.625
5000,0.799,0.589
6000,0.796,0.594
7000,0.810,0.558
8000,0.825,0.515
9000,0.821,0.520
10000,0.832,0.491
11000,0.841,0.468
12000,0.843,0.453
13000,0.842,0.457
14000,0.830,0.499
15000,0.855,0.418
16000,0.848,0.437
17000,0.861,0.400
18000,0.855,0.424
19000,0.868,0.385
20000,0.856,0.419
21000,0.867,0.384
22000,0.871,0.374
23000,0.876,0.362
24000,0.854,0.417
25000,0.875,0.365
26000,0.887,0.323
27000,0.889,0.321
28000,0.880,0.347
29000,0.896,0.303
30000,0.892,0.311
31000,0.899,0.291
32000,0.894,0.302
33000,0.898,0.287
34000,0.890,0.311
35000,0.906,0.269
36000,0.884,0.333
37000,0.907,0.265
38000,0.901,0.279
39000,0.913,0.249
40000,0.904,0.277
41000,0.908,0.260
42000,0.916,0.238
43000,0.912,0.250
44000,0.898,0.292
45000,0.902,0.276
46000,0.910,0.256
47000,0.912,0.247
48000,0.913,0.252
49000,0.916,0.243
50000,0.919,0.227
