1000,0.460,1.462
2000,0.614,1.097
3000,0.658,0.983
4000,0.684,0.912
5000,0.705,0.858
6000,0.719,0.815
7000,0.735,0.770
8000,0.750,0.738
9000,0.758,0.712
10000,0.773,0.667
11000,0.777,0.655
12000,0.784,0.630
13000,0.793,0.610
14000,0.797,0.591
15000,0.804,0.576
16000,0.814,0.537
17000,0.823,0.520
18000,0.826,0.505
19000,0.830,0.486
20000,0.838,0.470
21000,0.848,0.447
22000,0.847,0.447
23000,0.853,0.425
24000,0.861,0.410
25000,0.861,0.400
26000,0.867,0.388
27000,0.871,0.379
28000,0.873,0.366
29000,0.877,0.358
30000,0.879,0.351
31000,0.884,0.336
32000,0.884,0.334
33000,0.888,0.322
34000,0.890,0.319
35000,0.893,0.308
36000,0.898,0.295
37000,0.901,0.286
38000,0.905,0.274
