1000,0.570,1.277
2000,0.731,0.785
3000,0.758,0.702
4000,0.772,0.668
5000,0.779,0.644
6000,0.785,0.617
7000,0.793,0.601
8000,0.800,0.584
9000,0.816,0.525
10000,0.818,0.517
11000,0.824,0.509
12000,0.821,0.518
13000,0.822,0.510
14000,0.824,0.505
15000,0.822,0.508
16000,0.822,0.508
17000,0.824,0.504
18000,0.825,0.501
19000,0.822,0.503
20000,0.825,0.504
21000,0.828,0.497
22000,0.825,0.498
23000,0.829,0.490
24000,0.827,0.493
25000,0.826,0.500
26000,0.822,0.505
27000,0.826,0.502
28000,0.824,0.503
29000,0.826,0.499
30000,0.828,0.492
31000,0.827,0.496
32000,0.829,0.492
33000,0.826,0.501
34000,0.827,0.492
35000,0.826,0.495
36000,0.829,0.491
37000,0.830,0.494
38000,0.826,0.491
39000,0.827,0.495
40000,0.829,0.492
41000,0.829,0.494
42000,0.831,0.481
43000,0.829,0.486
44000,0.830,0.487
45000,0.829,0.490
46000,0.832,0.486
47000,0.832,0.484
48000,0.831,0.485
49000,0.833,0.478
50000,0.828,0.491
