1000,0.653,1.201
2000,0.736,0.763
3000,0.752,0.715
4000,0.764,0.678
5000,0.771,0.654
6000,0.778,0.630
7000,0.783,0.623
8000,0.790,0.601
9000,0.789,0.600
10000,0.790,0.596
11000,0.796,0.587
12000,0.796,0.582
13000,0.799,0.574
14000,0.804,0.561
15000,0.802,0.559
16000,0.806,0.556
17000,0.807,0.553
18000,0.807,0.551
19000,0.810,0.540
20000,0.811,0.534
21000,0.813,0.530
22000,0.814,0.538
23000,0.814,0.528
24000,0.818,0.520
25000,0.819,0.518
26000,0.816,0.522
27000,0.818,0.522
28000,0.816,0.522
29000,0.819,0.513
30000,0.826,0.501
31000,0.821,0.505
32000,0.825,0.503
33000,0.826,0.495
34000,0.824,0.492
35000,0.826,0.498
36000,0.827,0.490
37000,0.824,0.496
38000,0.827,0.485
39000,0.829,0.487
40000,0.829,0.487
41000,0.829,0.487
42000,0.832,0.477
43000,0.829,0.484
44000,0.834,0.470
45000,0.834,0.473
46000,0.832,0.480
47000,0.835,0.467
48000,0.834,0.475
49000,0.836,0.463
50000,0.837,0.463
