1000,0.752,0.938
2000,0.797,0.592
3000,0.807,0.546
4000,0.822,0.511
5000,0.825,0.500
6000,0.835,0.477
7000,0.836,0.462
8000,0.842,0.450
9000,0.846,0.437
10000,0.853,0.417
11000,0.855,0.411
12000,0.860,0.393
13000,0.864,0.384
14000,0.864,0.384
15000,0.869,0.368
16000,0.871,0.359
17000,0.875,0.352
18000,0.877,0.343
19000,0.880,0.339
20000,0.881,0.335
21000,0.887,0.324
22000,0.885,0.324
23000,0.887,0.312
24000,0.891,0.310
25000,0.896,0.297
26000,0.894,0.297
27000,0.899,0.281
28000,0.897,0.290
29000,0.902,0.276
30000,0.901,0.274
31000,0.905,0.267
32000,0.907,0.261
33000,0.905,0.265
34000,0.907,0.256
35000,0.908,0.256
36000,0.908,0.252
37000,0.911,0.248
38000,0.913,0.242
39000,0.914,0.241
40000,0.916,0.234
41000,0.913,0.238
42000,0.915,0.230
43000,0.919,0.228
44000,0.920,0.225
45000,0.920,0.222
46000,0.918,0.229
47000,0.923,0.216
48000,0.923,0.213
49000,0.924,0.211
50000,0.922,0.211
