1000,0.685,1.434
2000,0.823,0.513
3000,0.848,0.426
4000,0.865,0.376
5000,0.878,0.343
6000,0.886,0.317
7000,0.897,0.287
8000,0.902,0.275
9000,0.908,0.258
10000,0.915,0.237
