2000,0.579,1.176
3000,0.627,1.058
4000,0.655,0.975
5000,0.676,0.928
6000,0.691,0.886
7000,0.707,0.849
8000,0.716,0.817
9000,0.730,0.776
10000,0.740,0.750
11000,0.747,0.727
12000,0.756,0.707
13000,0.766,0.679
14000,0.770,0.665
15000,0.783,0.627
16000,0.787,0.626
17000,0.791,0.601
18000,0.805,0.573
19000,0.809,0.557
20000,0.812,0.547
21000,0.820,0.522
22000,0.824,0.518
23000,0.830,0.503
24000,0.836,0.478
25000,0.839,0.466
26000,0.843,0.455
27000,0.845,0.448
28000,0.850,0.429
29000,0.858,0.418
30000,0.862,0.401
31000,0.865,0.392
