1000,0.645,1.074
2000,0.686,0.943
3000,0.707,0.885
4000,0.716,0.865
5000,0.723,0.832
6000,0.733,0.797
7000,0.735,0.792
8000,0.741,0.785
9000,0.747,0.762
10000,0.751,0.746
11000,0.754,0.746
12000,0.759,0.728
13000,0.757,0.729
14000,0.762,0.715
15000,0.766,0.706
16000,0.769,0.702
17000,0.768,0.695
18000,0.771,0.690
19000,0.773,0.686
20000,0.777,0.674
21000,0.775,0.682
22000,0.781,0.660
23000,0.782,0.668
24000,0.784,0.655
25000,0.784,0.652
26000,0.825,0.522
27000,0.839,0.478
28000,0.845,0.458
29000,0.847,0.449
30000,0.850,0.438
31000,0.854,0.427
32000,0.855,0.423
33000,0.859,0.411
34000,0.859,0.410
35000,0.861,0.402
36000,0.864,0.403
37000,0.864,0.392
38000,0.862,0.395
39000,0.866,0.394
40000,0.862,0.394
41000,0.869,0.382
42000,0.867,0.384
43000,0.866,0.382
44000,0.869,0.381
45000,0.868,0.379
46000,0.871,0.373
47000,0.872,0.371
48000,0.870,0.373
49000,0.875,0.366
50000,0.873,0.367
