1000,0.363,1.679
2000,0.526,1.295
3000,0.604,1.106
4000,0.649,0.987
5000,0.684,0.903
6000,0.709,0.825
7000,0.733,0.766
8000,0.749,0.715
9000,0.766,0.673
10000,0.779,0.638
11000,0.786,0.612
12000,0.803,0.570
13000,0.807,0.551
14000,0.816,0.530
15000,0.823,0.512
16000,0.828,0.499
17000,0.834,0.477
18000,0.843,0.453
19000,0.847,0.441
20000,0.852,0.425
21000,0.857,0.409
22000,0.859,0.402
23000,0.863,0.388
24000,0.865,0.385
25000,0.871,0.365
26000,0.875,0.360
27000,0.876,0.353
28000,0.880,0.342
29000,0.884,0.334
30000,0.888,0.320
31000,0.886,0.324
32000,0.890,0.310
33000,0.895,0.304
34000,0.897,0.292
35000,0.895,0.294
36000,0.898,0.285
37000,0.901,0.283
38000,0.903,0.271
39000,0.905,0.265
40000,0.909,0.258
41000,0.910,0.255
42000,0.913,0.248
43000,0.917,0.237
44000,0.915,0.241
45000,0.913,0.241
46000,0.919,0.231
47000,0.920,0.228
48000,0.921,0.221
49000,0.923,0.213
50000,0.925,0.215
