1000,0.401,1.638
2000,0.559,1.244
3000,0.606,1.123
4000,0.631,1.049
5000,0.650,1.000
6000,0.663,0.967
7000,0.669,0.946
8000,0.681,0.914
9000,0.690,0.887
10000,0.694,0.882
11000,0.695,0.868
12000,0.703,0.848
13000,0.706,0.836
14000,0.711,0.826
15000,0.717,0.810
16000,0.719,0.800
17000,0.720,0.801
18000,0.722,0.789
19000,0.729,0.776
20000,0.728,0.771
21000,0.729,0.777
22000,0.733,0.758
23000,0.738,0.744
24000,0.741,0.741
25000,0.741,0.735
26000,0.743,0.737
27000,0.742,0.736
28000,0.743,0.729
29000,0.745,0.735
30000,0.746,0.714
31000,0.746,0.717
32000,0.751,0.715
33000,0.750,0.712
34000,0.754,0.700
35000,0.751,0.705
36000,0.751,0.703
37000,0.753,0.700
38000,0.753,0.699
39000,0.758,0.689
40000,0.757,0.695
41000,0.758,0.691
42000,0.760,0.682
43000,0.760,0.681
44000,0.758,0.688
45000,0.763,0.670
46000,0.769,0.661
47000,0.763,0.677
48000,0.765,0.667
49000,0.762,0.671
50000,0.764,0.675
51000,0.764,0.670
52000,0.765,0.659
53000,0.770,0.655
54000,0.768,0.667
55000,0.768,0.662
56000,0.773,0.653
57000,0.768,0.664
58000,0.773,0.650
