1000,0.731,0.770
2000,0.730,0.763
3000,0.732,0.762
4000,0.735,0.756
1000,0.735,0.760
2000,0.733,0.756
3000,0.738,0.745
4000,0.734,0.757
5000,0.740,0.739
6000,0.738,0.742
7000,0.743,0.737
8000,0.744,0.730
9000,0.742,0.730
10000,0.745,0.723
11000,0.745,0.722
12000,0.747,0.720
13000,0.748,0.717
14000,0.747,0.722
15000,0.750,0.708
16000,0.752,0.705
17000,0.751,0.703
18000,0.753,0.704
19000,0.754,0.706
20000,0.751,0.705
21000,0.753,0.707
22000,0.754,0.698
23000,0.759,0.691
24000,0.755,0.699
25000,0.755,0.693
26000,0.758,0.689
27000,0.758,0.687
28000,0.760,0.687
29000,0.759,0.689
30000,0.762,0.679
31000,0.761,0.687
32000,0.759,0.679
33000,0.763,0.671
34000,0.764,0.673
35000,0.761,0.680
36000,0.764,0.675
37000,0.768,0.667
38000,0.767,0.662
39000,0.766,0.664
40000,0.766,0.671
41000,0.763,0.670
42000,0.766,0.667
43000,0.764,0.672
44000,0.770,0.656
45000,0.769,0.660
46000,0.770,0.659
47000,0.769,0.659
48000,0.762,0.678
49000,0.768,0.663
50000,0.772,0.648
51000,0.772,0.654
52000,0.770,0.652
53000,0.770,0.658
54000,0.770,0.654
55000,0.768,0.666
56000,0.777,0.645
57000,0.776,0.637
58000,0.774,0.642
59000,0.774,0.647
60000,0.773,0.650
61000,0.774,0.640
62000,0.775,0.643
63000,0.768,0.675
64000,0.774,0.649
65000,0.776,0.634
66000,0.775,0.641
67000,0.777,0.636
68000,0.775,0.642
69000,0.771,0.656
1000,0.787,0.610
2000,0.792,0.600
3000,0.790,0.596
4000,0.793,0.591
5000,0.795,0.586
6000,0.796,0.588
7000,0.795,0.582
8000,0.793,0.586
9000,0.795,0.583
10000,0.794,0.587
11000,0.792,0.588
12000,0.798,0.582
13000,0.795,0.586
14000,0.799,0.578
15000,0.797,0.582
16000,0.795,0.585
17000,0.800,0.574
18000,0.802,0.570
19000,0.797,0.575
20000,0.799,0.577
21000,0.800,0.571
22000,0.800,0.572
23000,0.796,0.580
24000,0.799,0.575
25000,0.798,0.574
26000,0.799,0.570
27000,0.798,0.577
28000,0.800,0.571
29000,0.800,0.569
30000,0.801,0.568
31000,0.799,0.571
32000,0.800,0.567
33000,0.797,0.579
34000,0.799,0.577
35000,0.799,0.566
36000,0.799,0.572
37000,0.802,0.572
38000,0.801,0.571
39000,0.798,0.571
40000,0.799,0.571
41000,0.802,0.569
42000,0.800,0.573
1000,0.799,0.570
2000,0.801,0.569
3000,0.802,0.563
4000,0.798,0.573
5000,0.802,0.565
6000,0.800,0.571
7000,0.805,0.558
8000,0.802,0.568
9000,0.799,0.568
10000,0.802,0.565
11000,0.798,0.570
12000,0.800,0.571
13000,0.802,0.566
14000,0.800,0.568
15000,0.800,0.564
16000,0.802,0.568
17000,0.802,0.565
18000,0.799,0.572
19000,0.800,0.572
20000,0.800,0.565
21000,0.801,0.568
22000,0.805,0.555
23000,0.803,0.558
24000,0.797,0.571
25000,0.803,0.563
26000,0.800,0.566
27000,0.799,0.574
28000,0.801,0.564
29000,0.803,0.565
30000,0.801,0.567
31000,0.804,0.564
32000,0.799,0.567
33000,0.800,0.574
34000,0.803,0.565
35000,0.804,0.561
36000,0.803,0.568
37000,0.802,0.563
38000,0.801,0.566
39000,0.802,0.565
40000,0.799,0.574
41000,0.801,0.565
42000,0.806,0.559
43000,0.804,0.565
44000,0.803,0.558
45000,0.803,0.561
46000,0.802,0.566
47000,0.805,0.555
48000,0.799,0.572
49000,0.805,0.555
50000,0.803,0.562
51000,0.798,0.575
52000,0.804,0.561
53000,0.801,0.561
54000,0.800,0.568
55000,0.802,0.566
56000,0.802,0.568
57000,0.801,0.567
58000,0.802,0.564
59000,0.800,0.569
60000,0.804,0.567
61000,0.803,0.566
62000,0.804,0.564
63000,0.803,0.566
64000,0.801,0.572
65000,0.800,0.564
66000,0.803,0.562
67000,0.802,0.564
68000,0.799,0.573
69000,0.800,0.569
70000,0.804,0.562
71000,0.802,0.564
72000,0.805,0.557
73000,0.802,0.567
74000,0.801,0.565
75000,0.806,0.556
76000,0.804,0.563
77000,0.804,0.564
78000,0.803,0.558
79000,0.798,0.570
80000,0.802,0.566
