1000,0.474,1.460
2000,0.621,1.085
3000,0.660,0.989
4000,0.685,0.909
5000,0.705,0.859
6000,0.722,0.814
7000,0.736,0.766
8000,0.748,0.735
9000,0.761,0.695
10000,0.769,0.672
11000,0.777,0.646
12000,0.790,0.607
13000,0.798,0.593
14000,0.824,0.512
15000,0.831,0.488
16000,0.834,0.483
17000,0.833,0.473
18000,0.835,0.474
19000,0.836,0.474
20000,0.836,0.472
21000,0.841,0.461
22000,0.838,0.467
23000,0.842,0.458
24000,0.838,0.458
25000,0.842,0.454
26000,0.839,0.460
27000,0.845,0.452
28000,0.843,0.452
29000,0.843,0.447
30000,0.843,0.446
31000,0.844,0.450
32000,0.844,0.449
33000,0.847,0.438
34000,0.845,0.448
35000,0.846,0.441
36000,0.848,0.440
37000,0.845,0.439
38000,0.845,0.444
39000,0.846,0.441
40000,0.846,0.442
41000,0.851,0.431
42000,0.847,0.435
43000,0.847,0.439
44000,0.851,0.427
45000,0.849,0.436
46000,0.849,0.433
47000,0.850,0.435
48000,0.848,0.433
49000,0.848,0.434
50000,0.850,0.434
