1000,0.645,1.068
2000,0.704,0.881
3000,0.733,0.795
4000,0.749,0.759
5000,0.762,0.709
6000,0.766,0.705
7000,0.772,0.674
8000,0.779,0.662
9000,0.782,0.652
10000,0.790,0.626
11000,0.799,0.604
12000,0.800,0.596
13000,0.808,0.579
14000,0.809,0.572
15000,0.815,0.551
16000,0.823,0.533
17000,0.823,0.523
18000,0.822,0.525
19000,0.831,0.517
20000,0.833,0.505
21000,0.835,0.493
22000,0.844,0.472
23000,0.838,0.484
24000,0.839,0.477
25000,0.842,0.478
26000,0.848,0.452
27000,0.849,0.458
28000,0.851,0.447
29000,0.855,0.436
30000,0.854,0.438
31000,0.858,0.435
32000,0.856,0.432
33000,0.865,0.408
34000,0.865,0.408
35000,0.865,0.414
36000,0.868,0.402
37000,0.871,0.394
38000,0.869,0.402
39000,0.871,0.392
40000,0.877,0.378
41000,0.877,0.375
42000,0.876,0.383
43000,0.884,0.360
44000,0.885,0.354
45000,0.882,0.366
46000,0.883,0.358
47000,0.888,0.349
48000,0.887,0.352
49000,0.888,0.354
50000,0.889,0.341
