1000,0.824,0.544
2000,0.922,0.246
3000,0.941,0.193
4000,0.953,0.160
5000,0.960,0.138
6000,0.968,0.115
7000,0.964,0.124
8000,0.970,0.106
9000,0.967,0.110
10000,0.979,0.078
1000,0.601,1.339
2000,0.913,0.269
3000,0.957,0.138
4000,0.959,0.134
5000,0.975,0.088
6000,0.973,0.090
7000,0.968,0.106
8000,0.979,0.073
9000,0.980,0.068
10000,0.975,0.083
