1000,0.706,0.918
2000,0.743,0.754
3000,0.760,0.700
4000,0.770,0.676
5000,0.778,0.645
6000,0.784,0.628
7000,0.788,0.618
8000,0.801,0.578
9000,0.802,0.571
10000,0.797,0.597
11000,0.814,0.535
12000,0.819,0.526
13000,0.824,0.510
14000,0.826,0.506
15000,0.824,0.510
16000,0.826,0.504
17000,0.835,0.482
18000,0.839,0.466
19000,0.843,0.460
20000,0.842,0.458
21000,0.841,0.456
22000,0.845,0.440
23000,0.849,0.436
24000,0.848,0.438
25000,0.849,0.429
26000,0.857,0.414
27000,0.858,0.410
28000,0.858,0.408
29000,0.859,0.407
30000,0.862,0.399
31000,0.864,0.392
32000,0.854,0.426
33000,0.871,0.371
34000,0.860,0.404
35000,0.869,0.379
36000,0.869,0.374
37000,0.862,0.412
38000,0.868,0.378
39000,0.875,0.357
40000,0.876,0.353
41000,0.878,0.351
42000,0.881,0.348
43000,0.878,0.354
44000,0.879,0.341
45000,0.880,0.343
46000,0.878,0.349
47000,0.885,0.330
48000,0.883,0.332
49000,0.872,0.366
50000,0.887,0.321
