1000,0.705,0.856
2000,0.729,0.765
3000,0.739,0.734
4000,0.750,0.707
5000,0.751,0.690
6000,0.758,0.689
7000,0.758,0.680
8000,0.762,0.672
9000,0.767,0.662
10000,0.769,0.657
11000,0.770,0.649
12000,0.769,0.646
13000,0.775,0.636
14000,0.778,0.625
15000,0.778,0.629
16000,0.779,0.620
17000,0.781,0.614
18000,0.781,0.615
19000,0.782,0.613
20000,0.787,0.604
21000,0.788,0.600
22000,0.788,0.598
23000,0.789,0.599
24000,0.788,0.595
25000,0.793,0.585
26000,0.793,0.583
27000,0.791,0.589
28000,0.793,0.585
29000,0.793,0.580
30000,0.794,0.580
31000,0.797,0.571
32000,0.796,0.570
33000,0.798,0.572
34000,0.799,0.562
35000,0.795,0.573
36000,0.800,0.559
37000,0.803,0.552
38000,0.806,0.551
39000,0.804,0.550
40000,0.804,0.545
41000,0.805,0.550
42000,0.803,0.547
43000,0.805,0.546
44000,0.808,0.545
45000,0.805,0.545
46000,0.806,0.544
47000,0.813,0.532
48000,0.810,0.530
49000,0.814,0.522
50000,0.808,0.541
51000,0.809,0.535
52000,0.812,0.527
53000,0.809,0.533
54000,0.813,0.522
55000,0.814,0.522
56000,0.816,0.512
57000,0.811,0.524
58000,0.811,0.528
59000,0.814,0.517
60000,0.814,0.517
61000,0.815,0.516
62000,0.813,0.521
63000,0.817,0.513
64000,0.816,0.514
65000,0.816,0.512
66000,0.816,0.514
67000,0.816,0.515
68000,0.814,0.511
69000,0.820,0.509
70000,0.820,0.501
71000,0.817,0.512
72000,0.821,0.493
73000,0.817,0.507
74000,0.823,0.497
75000,0.821,0.499
76000,0.820,0.504
77000,0.824,0.490
78000,0.822,0.497
79000,0.824,0.489
80000,0.821,0.495
81000,0.824,0.488
82000,0.825,0.490
83000,0.823,0.492
84000,0.826,0.489
85000,0.822,0.493
86000,0.826,0.488
87000,0.829,0.481
88000,0.830,0.483
89000,0.826,0.483
90000,0.825,0.484
91000,0.824,0.486
92000,0.825,0.481
93000,0.825,0.484
94000,0.831,0.474
95000,0.831,0.473
96000,0.830,0.476
97000,0.830,0.477
98000,0.829,0.475
99000,0.830,0.475
100000,0.832,0.468
