1000,0.388,1.666
2000,0.529,1.304
3000,0.578,1.180
4000,0.606,1.103
5000,0.620,1.064
6000,0.633,1.029
7000,0.644,0.999
8000,0.658,0.962
9000,0.662,0.947
10000,0.665,0.944
11000,0.671,0.928
12000,0.681,0.905
13000,0.687,0.886
14000,0.688,0.876
15000,0.693,0.861
16000,0.695,0.859
17000,0.700,0.848
18000,0.702,0.845
19000,0.705,0.833
20000,0.710,0.822
21000,0.710,0.816
22000,0.712,0.818
23000,0.714,0.812
24000,0.716,0.801
25000,0.720,0.796
26000,0.722,0.786
27000,0.721,0.788
28000,0.724,0.779
29000,0.731,0.765
30000,0.731,0.769
