1000,0.697,0.946
2000,0.750,0.781
3000,0.755,0.756
4000,0.761,0.738
5000,0.765,0.718
6000,0.774,0.694
7000,0.775,0.683
8000,0.783,0.670
9000,0.789,0.659
10000,0.785,0.655
11000,0.795,0.639
12000,0.796,0.627
13000,0.797,0.621
14000,0.798,0.615
15000,0.803,0.607
16000,0.805,0.607
17000,0.804,0.602
18000,0.812,0.577
19000,0.810,0.586
20000,0.815,0.577
21000,0.814,0.570
22000,0.816,0.568
23000,0.820,0.543
24000,0.816,0.566
25000,0.823,0.538
26000,0.823,0.545
27000,0.828,0.527
28000,0.828,0.537
29000,0.826,0.541
30000,0.831,0.523
31000,0.832,0.512
32000,0.829,0.532
33000,0.832,0.509
34000,0.836,0.504
35000,0.839,0.497
36000,0.836,0.497
37000,0.840,0.501
38000,0.841,0.487
39000,0.842,0.487
40000,0.846,0.484
41000,0.848,0.479
42000,0.844,0.478
43000,0.847,0.468
44000,0.848,0.469
45000,0.849,0.458
46000,0.853,0.456
47000,0.853,0.446
48000,0.853,0.455
49000,0.851,0.459
50000,0.852,0.453
