1000,818.688,0.540
2000,859.531,0.410
3000,868.156,0.381
4000,874.188,0.369
5000,880.031,0.352
6000,884.125,0.339
7000,886.406,0.331
8000,887.312,0.331
9000,893.344,0.312
10000,895.781,0.313
11000,891.906,0.312
12000,895.031,0.312
13000,899.469,0.296
14000,900.438,0.295
15000,900.219,0.292
16000,899.688,0.292
17000,905.969,0.281
18000,901.438,0.289
19000,905.219,0.283
20000,907.781,0.277
21000,905.125,0.280
22000,905.625,0.276
23000,910.438,0.271
24000,906.312,0.273
25000,907.750,0.274
26000,908.688,0.265
27000,911.656,0.264
28000,913.156,0.262
29000,912.062,0.265
30000,910.875,0.262
31000,912.938,0.258
32000,912.312,0.259
33000,913.562,0.261
34000,913.969,0.255
35000,915.031,0.258
36000,914.938,0.258
37000,914.000,0.257
38000,915.156,0.254
39000,917.812,0.253
40000,917.875,0.246
41000,915.656,0.252
42000,914.812,0.255
43000,917.000,0.248
44000,919.406,0.243
45000,918.125,0.242
46000,917.938,0.240
47000,919.156,0.242
48000,917.844,0.245
49000,921.031,0.241
50000,917.375,0.248
51000,921.344,0.236
52000,919.062,0.243
53000,923.094,0.230
54000,919.188,0.239
55000,922.344,0.234
56000,923.469,0.232
57000,922.406,0.230
58000,921.469,0.236
59000,923.125,0.229
60000,921.219,0.236
61000,921.500,0.236
62000,921.031,0.233
63000,919.875,0.243
64000,924.531,0.229
65000,922.812,0.231
66000,920.000,0.244
67000,920.156,0.234
68000,925.688,0.224
69000,920.344,0.240
70000,924.062,0.229
71000,924.531,0.231
72000,924.094,0.231
73000,923.312,0.231
74000,924.906,0.227
75000,924.938,0.229
76000,923.219,0.228
77000,922.281,0.232
78000,924.000,0.233
79000,925.562,0.226
80000,926.781,0.219
81000,922.719,0.234
82000,927.031,0.219
83000,922.375,0.235
84000,924.188,0.228
85000,924.656,0.225
86000,926.375,0.218
87000,929.656,0.214
88000,925.500,0.227
89000,925.469,0.226
90000,926.219,0.220
91000,930.000,0.213
92000,926.938,0.220
93000,927.656,0.223
94000,926.875,0.223
95000,929.125,0.215
96000,928.219,0.219
97000,925.375,0.221
98000,927.375,0.220
99000,928.312,0.221
100000,929.594,0.216
