1000,23.471,0.762
2000,23.262,0.775
3000,23.685,0.745
1000,22.746,0.821
2000,22.921,0.811
3000,23.329,0.775
4000,23.605,0.752
5000,23.846,0.726
6000,24.288,0.686
7000,24.494,0.665
8000,24.670,0.645
9000,25.165,0.603
10000,25.243,0.597
11000,25.511,0.576
12000,25.768,0.556
13000,25.942,0.539
14000,26.087,0.526
15000,26.281,0.509
16000,26.319,0.505
17000,26.490,0.483
18000,26.671,0.478
19000,26.865,0.458
20000,26.961,0.448
21000,27.058,0.439
22000,27.238,0.421
23000,27.365,0.420
24000,27.355,0.414
25000,27.469,0.409
26000,27.680,0.389
27000,27.584,0.393
28000,27.700,0.388
29000,27.654,0.388
30000,27.813,0.373
31000,27.833,0.375
32000,27.974,0.363
33000,28.076,0.352
34000,28.017,0.358
35000,28.205,0.348
36000,28.262,0.336
37000,28.188,0.343
38000,28.217,0.340
39000,28.201,0.338
40000,28.356,0.329
41000,28.317,0.334
42000,28.485,0.318
43000,28.410,0.321
44000,28.374,0.326
45000,28.586,0.311
46000,28.511,0.317
47000,28.527,0.314
48000,28.584,0.312
49000,28.596,0.307
50000,28.662,0.306
51000,28.591,0.310
52000,28.677,0.302
53000,28.735,0.298
54000,28.608,0.307
55000,28.691,0.296
56000,28.686,0.300
57000,28.831,0.285
58000,28.864,0.286
59000,28.917,0.284
60000,28.900,0.285
61000,28.944,0.279
62000,28.870,0.285
63000,28.785,0.290
64000,28.934,0.284
65000,29.002,0.277
66000,28.934,0.278
67000,28.902,0.284
68000,28.975,0.281
69000,29.051,0.279
70000,28.999,0.276
71000,29.046,0.273
72000,29.050,0.272
73000,29.050,0.265
74000,28.999,0.272
75000,29.022,0.272
76000,907.906,0.271
77000,906.219,0.275
78000,910.219,0.262
79000,908.562,0.273
80000,909.562,0.267
81000,907.562,0.267
82000,911.250,0.263
83000,910.375,0.263
84000,909.219,0.271
85000,911.000,0.266
86000,912.938,0.255
87000,911.719,0.260
88000,914.500,0.254
89000,914.188,0.259
90000,913.156,0.262
91000,913.250,0.258
92000,911.562,0.263
93000,916.688,0.251
94000,913.156,0.255
95000,911.688,0.264
96000,914.219,0.254
97000,914.219,0.253
98000,912.781,0.255
99000,916.031,0.248
100000,915.406,0.245
